A000367,D000628,9.987942e-01
A000367,E000295,8.698717e-01
A000367,F000448,9.887176e-01
A000367,F000451,8.549344e-01
A000367,F000461,9.959786e-01
A000367,G000548,9.248394e-01
A000367,G000552,9.887178e-01
A000367,G000560,9.995672e-01
A000367,G000572,8.722147e-01
A000367,H001036,9.992506e-01
A000367,H001050,9.999499e-01
A000367,H001060,9.973734e-01
A000367,H001072,9.974333e-01
A000367,H001074,9.943992e-01
A000367,J000174,9.887177e-01
A000367,J000255,9.887177e-01
A000367,J000295,9.971759e-01
A000367,K000220,9.989790e-01
A000367,K000388,9.983493e-01
A000367,L000569,9.170200e-01
A000367,L000575,9.290948e-01
A000367,L000583,9.996582e-01
A000367,M001139,9.956376e-01
A000367,M001144,9.887177e-01
A000367,M001156,8.764495e-01
A000367,M001182,9.956246e-01
A000367,M001191,8.753883e-01
A000367,N000182,9.961668e-01
A000367,N000185,9.982016e-01
A000367,N000186,9.987485e-01
A000367,O000168,9.887178e-01
A000367,O000170,9.887178e-01
A000367,P000609,9.958065e-01
A000367,R000575,9.990566e-01
A000367,R000589,9.887178e-01
A000367,R000591,9.990294e-01
A000367,R000593,9.160311e-01
A000367,R000596,9.993633e-01
A000367,R000598,9.887177e-01
A000367,R000605,9.599876e-01
A000367,S000051,9.887177e-01
A000367,S001187,9.887177e-01
A000367,S001188,9.998090e-01
A000367,S001189,9.887178e-01
A000367,S001191,9.887177e-01
A000367,S001202,8.541457e-01
A000367,W000795,9.887177e-01
A000367,W000796,9.977811e-01
A000367,W000806,9.969129e-01
A000367,W000810,9.962530e-01
A000367,W000813,9.887177e-01
A000367,W000816,9.974990e-01
A000367,Y000031,9.886091e-01
A000367,Y000063,9.994767e-01
A000367,Y000065,9.887177e-01
A000368,A000372,9.391457e-01
A000368,A000373,9.151570e-01
A000368,B001243,8.701883e-01
A000368,B001248,8.918276e-01
A000368,B001298,9.116092e-01
A000368,B001300,9.334517e-01
A000368,B001302,9.346320e-01
A000368,C001083,9.340892e-01
A000368,D000616,9.377994e-01
A000368,D000622,9.286488e-01
A000368,F000454,9.271855e-01
A000368,G000580,8.504210e-01
A000368,G000582,9.160515e-01
A000368,R000576,9.142558e-01
A000368,R000603,8.910448e-01
A000368,R000606,9.077406e-01
A000368,S001184,9.117653e-01
A000368,S001190,9.094309e-01
A000368,W000798,9.195900e-01
A000369,H001066,9.174599e-01
A000369,H001070,9.171732e-01
A000369,L000571,9.173596e-01
A000369,S001148,8.907478e-01
A000370,B000911,8.980026e-01
A000370,B001303,8.898701e-01
A000370,C001070,9.451823e-01
A000370,C001101,9.672506e-01
A000370,E000296,9.511110e-01
A000370,F000455,9.384491e-01
A000370,H001042,8.794158e-01
A000370,L000581,9.084126e-01
A000370,M000702,8.537915e-01
A000370,N000190,9.954960e-01
A000370,S001177,9.833618e-01
A000371,B000944,9.662930e-01
A000371,B001230,8.992274e-01
A000371,B001251,9.994835e-01
A000371,C001038,9.913385e-01
A000371,C001067,9.980324e-01
A000371,C001068,8.703597e-01
A000371,C001069,9.996874e-01
A000371,C001080,9.913385e-01
A000371,C001106,9.913385e-01
A000371,D000216,9.913386e-01
A000371,D000399,9.989580e-01
A000371,D000482,9.986750e-01
A000371,D000613,9.998811e-01
A000371,E000215,8.960404e-01
A000371,E000288,9.913385e-01
A000371,E000290,8.847188e-01
A000371,E000297,9.996778e-01
A000371,H000324,9.913385e-01
A000371,H001038,8.951859e-01
A000371,H001052,9.913385e-01
A000371,H001078,9.713542e-01
A000371,I000057,8.569861e-01
A000371,K000009,8.675027e-01
A000371,K000385,9.997517e-01
A000371,K000389,9.981066e-01
A000371,K000392,9.861068e-01
A000371,L000263,9.999057e-01
A000371,L000560,9.996072e-01
A000371,M001151,9.991981e-01
A000371,M001158,9.913385e-01
A000371,M001160,9.913385e-01
A000371,M001181,8.780541e-01
A000371,M001185,8.848239e-01
A000371,M001201,9.906565e-01
A000371,N000147,9.913385e-01
A000371,N000179,9.913386e-01
A000371,P000096,9.913385e-01
A000371,P000593,9.913386e-01
A000371,P000596,8.852445e-01
A000371,P000597,9.913385e-01
A000371,P000607,9.913385e-01
A000371,P000610,9.438320e-01
A000371,S000248,9.159736e-01
A000371,S000480,9.913386e-01
A000371,S001145,9.913385e-01
A000371,S001156,9.987776e-01
A000371,S001157,9.983173e-01
A000371,S001162,9.981554e-01
A000371,S001170,9.913385e-01
A000371,S001185,9.980989e-01
A000371,S001193,9.913386e-01
A000371,T000266,9.991694e-01
A000371,V000081,9.251494e-01
A000371,W000797,9.913386e-01
A000371,Y000062,9.999805e-01
A000372,A000373,9.215788e-01
A000372,B001243,8.684026e-01
A000372,B001248,9.206627e-01
A000372,B001298,9.454625e-01
A000372,B001300,9.794223e-01
A000372,B001302,9.879193e-01
A000372,C001083,9.568870e-01
A000372,D000616,9.953761e-01
A000372,D000622,9.750964e-01
A000372,E000291,8.502817e-01
A000372,F000454,9.702710e-01
A000372,G000582,9.393724e-01
A000372,R000576,9.498744e-01
A000372,R000603,9.196772e-01
A000372,R000606,8.586014e-01
A000372,S001184,9.182428e-01
A000372,S001190,9.426046e-01
A000372,S001199,8.634487e-01
A000372,W000798,9.579102e-01
A000373,B001243,9.373755e-01
A000373,B001248,8.542007e-01
A000373,B001298,8.751968e-01
A000373,B001300,9.049238e-01
A000373,B001302,9.138863e-01
A000373,C001064,8.652019e-01
A000373,C001083,9.601929e-01
A000373,D000616,9.177360e-01
A000373,D000622,9.014050e-01
A000373,F000454,8.963353e-01
A000373,F000463,8.521365e-01
A000373,G000580,9.118463e-01
A000373,G000582,9.093607e-01
A000373,H001057,8.536221e-01
A000373,R000576,8.789902e-01
A000373,R000603,8.533546e-01
A000373,R000606,8.515861e-01
A000373,S001184,9.921761e-01
A000373,S001190,8.727567e-01
A000373,T000463,8.819414e-01
A000373,W000798,8.858421e-01
A000374,B000755,9.272150e-01
A000374,B001255,8.514518e-01
A000374,C001087,9.747314e-01
A000374,C001096,8.665352e-01
A000374,G000562,8.963024e-01
A000374,J000290,9.005823e-01
A000374,M000485,8.729367e-01
A000374,M001192,9.553999e-01
A000374,R000307,8.589358e-01
A000374,R000597,8.982480e-01
A000374,S001186,8.959939e-01
A000374,T000250,9.649799e-01
A000374,W000809,9.820003e-01
A000374,W000821,9.495041e-01
A000375,B000013,9.975017e-01
A000375,B001262,9.375184e-01
A000375,B001273,9.881673e-01
A000375,B001274,9.881673e-01
A000375,B001279,9.998137e-01
A000375,B001280,8.685894e-01
A000375,B001282,9.881672e-01
A000375,B001289,9.644943e-01
A000375,B001297,9.968931e-01
A000375,B001301,9.992117e-01
A000375,C000286,9.881672e-01
A000375,C000560,9.881671e-01
A000375,C000754,9.960100e-01
A000375,C001059,8.613559e-01
A000375,C001062,9.955882e-01
A000375,C001076,8.742306e-01
A000375,C001077,9.881671e-01
A000375,D000614,9.031575e-01
A000375,D000615,9.881672e-01
A000375,D000621,9.881673e-01
A000375,D000626,9.970714e-01
A000375,D000628,9.982324e-01
A000375,E000295,8.699830e-01
A000375,F000448,9.881671e-01
A000375,F000451,8.550463e-01
A000375,F000461,9.954199e-01
A000375,G000548,9.249375e-01
A000375,G000552,9.881672e-01
A000375,G000560,9.990045e-01
A000375,G000572,8.723533e-01
A000375,H001036,9.986883e-01
A000375,H001050,9.994869e-01
A000375,H001060,9.968132e-01
A000375,H001072,9.968730e-01
A000375,H001074,9.949567e-01
A000375,J000174,9.881672e-01
A000375,J000255,9.881671e-01
A000375,J000295,9.966159e-01
A000375,K000220,9.995416e-01
A000375,K000388,9.989112e-01
A000375,L000569,9.171229e-01
A000375,L000575,9.291896e-01
A000375,L000583,9.997784e-01
A000375,M001139,9.950793e-01
A000375,M001144,9.881671e-01
A000375,M001156,8.765808e-01
A000375,M001182,9.950664e-01
A000375,M001191,8.755006e-01
A000375,N000182,9.956079e-01
A000375,N000185,9.976404e-01
A000375,N000186,9.981867e-01
A000375,O000168,9.881672e-01
A000375,O000170,9.881672e-01
A000375,P000609,9.963656e-01
A000375,R000575,9.996193e-01
A000375,R000589,9.881673e-01
A000375,R000591,9.995920e-01
A000375,R000593,9.161344e-01
A000375,R000596,9.999262e-01
A000375,R000598,9.881671e-01
A000375,R000605,9.600258e-01
A000375,S000051,9.881672e-01
A000375,S001187,9.881672e-01
A000375,S001188,9.996275e-01
A000375,S001189,9.881673e-01
A000375,S001191,9.881671e-01
A000375,S001202,8.542947e-01
A000375,W000795,9.881672e-01
A000375,W000796,9.972204e-01
A000375,W000806,9.963532e-01
A000375,W000810,9.956940e-01
A000375,W000813,9.881671e-01
A000375,W000816,9.969386e-01
A000375,Y000031,9.891191e-01
A000375,Y000063,9.989147e-01
A000375,Y000065,9.881672e-01
B000013,B001262,9.371020e-01
B000013,B001273,9.906188e-01
B000013,B001274,9.906188e-01
B000013,B001279,9.976871e-01
B000013,B001280,8.680024e-01
B000013,B001282,9.906187e-01
B000013,B001289,9.638441e-01
B000013,B001297,9.944104e-01
B000013,B001301,9.982873e-01
B000013,C000286,9.906188e-01
B000013,C000560,9.906187e-01
B000013,C000754,9.985008e-01
B000013,C001059,8.606124e-01
B000013,C001062,9.980769e-01
B000013,C001076,8.734475e-01
B000013,C001077,9.906187e-01
B000013,D000614,9.026602e-01
B000013,D000615,9.906187e-01
B000013,D000621,9.906188e-01
B000013,D000626,9.945878e-01
B000013,D000628,9.992668e-01
B000013,E000295,8.694750e-01
B000013,F000448,9.906187e-01
B000013,F000451,8.545409e-01
B000013,F000461,9.979078e-01
B000013,G000548,9.244787e-01
B000013,G000552,9.906188e-01
B000013,G000560,9.984942e-01
B000013,G000572,8.717244e-01
B000013,H001036,9.988104e-01
B000013,H001050,9.980128e-01
B000013,H001060,9.993080e-01
B000013,H001072,9.993681e-01
B000013,H001074,9.924836e-01
B000013,J000174,9.906188e-01
B000013,J000255,9.906187e-01
B000013,J000295,9.991097e-01
B000013,K000220,9.970457e-01
B000013,K000388,9.964184e-01
B000013,L000569,9.166458e-01
B000013,L000575,9.287437e-01
B000013,L000583,9.977223e-01
B000013,M001139,9.975655e-01
B000013,M001144,9.906187e-01
B000013,M001156,8.759868e-01
B000013,M001182,9.975524e-01
B000013,M001191,8.749910e-01
B000013,N000182,9.980967e-01
B000013,N000185,9.998607e-01
B000013,N000186,9.993125e-01
B000013,O000168,9.906188e-01
B000013,O000170,9.906188e-01
B000013,P000609,9.938855e-01
B000013,R000575,9.971229e-01
B000013,R000589,9.906188e-01
B000013,R000591,9.970959e-01
B000013,R000593,9.156554e-01
B000013,R000596,9.974286e-01
B000013,R000598,9.906187e-01
B000013,R000605,9.598054e-01
B000013,S000051,9.906188e-01
B000013,S001187,9.906188e-01
B000013,S001188,9.978725e-01
B000013,S001189,9.906188e-01
B000013,S001191,9.906187e-01
B000013,S001202,8.536215e-01
B000013,W000795,9.906187e-01
B000013,W000796,9.997172e-01
B000013,W000806,9.988457e-01
B000013,W000810,9.981832e-01
B000013,W000813,9.906187e-01
B000013,W000816,9.994341e-01
B000013,Y000031,9.868299e-01
B000013,Y000063,9.985829e-01
B000013,Y000065,9.906187e-01
B000213,B001291,8.693778e-01
B000213,C000266,9.914460e-01
B000213,C001037,9.208755e-01
B000213,C001093,8.868635e-01
B000213,E000179,9.273671e-01
B000213,E000294,9.998470e-01
B000213,G000359,8.816886e-01
B000213,G000377,9.429952e-01
B000213,G000566,9.914461e-01
B000213,H001053,9.989715e-01
B000213,H001059,9.985855e-01
B000213,J000288,9.914461e-01
B000213,J000289,9.981386e-01
B000213,J000298,9.959445e-01
B000213,K000210,9.914461e-01
B000213,K000378,8.526800e-01
B000213,L000562,9.914461e-01
B000213,M001179,9.914461e-01
B000213,N000002,8.532217e-01
B000213,P000592,9.914460e-01
B000213,R000409,9.530968e-01
B000213,R000435,9.981832e-01
B000213,R000487,8.532698e-01
B000213,R000580,8.732725e-01
B000213,R000607,9.978176e-01
B000213,S000244,9.914460e-01
B000213,S000344,9.914461e-01
B000213,S000522,9.914460e-01
B000213,S000583,9.914460e-01
B000213,T000475,9.981832e-01
B000213,W000187,9.914460e-01
B000213,W000672,9.496810e-01
B000213,W000812,9.914460e-01
B000213,W000814,9.914461e-01
B000287,B001292,9.991469e-01
B000287,C000537,9.962272e-01
B000287,F000030,9.905223e-01
B000287,H000874,9.982111e-01
B000287,K000148,9.297631e-01
B000287,K000390,9.950180e-01
B000287,L000579,9.905223e-01
B000287,M000933,9.976639e-01
B000287,P000099,8.983948e-01
B000287,P000197,9.960051e-01
B000287,P000523,9.991456e-01
B000287,P000613,9.908981e-01
B000287,S000510,9.984012e-01
B000287,S001150,9.972232e-01
B000490,B001281,9.997196e-01
B000490,B001284,9.927944e-01
B000490,B001285,9.927944e-01
B000490,C001046,9.105360e-01
B000490,C001072,9.794124e-01
B000490,C001097,9.927944e-01
B000490,D000096,9.927944e-01
B000490,D000598,9.996463e-01
B000490,E000292,9.927944e-01
B000490,E000293,9.927944e-01
B000490,F000457,9.927944e-01
B000490,H000636,9.999673e-01
B000490,H001034,9.927944e-01
B000490,K000379,9.997686e-01
B000490,K000382,9.927944e-01
B000490,K000391,9.907111e-01
B000490,L000559,9.927944e-01
B000490,L000565,9.927944e-01
B000490,M000309,9.963534e-01
B000490,N000187,9.991769e-01
B000490,P000604,9.927944e-01
B000490,R000053,9.927944e-01
B000490,R000486,9.997528e-01
B000490,R000577,9.927944e-01
B000490,S001196,9.927944e-01
B000490,T000467,9.927944e-01
B000490,T000472,9.927944e-01
B000490,W000808,9.927944e-01
B000574,W000207,9.223075e-01
B000589,F000450,8.894924e-01
B000589,K000384,8.829423e-01
B000589,M001196,8.501072e-01
B000755,C001087,9.496929e-01
B000755,J000290,9.675411e-01
B000755,M001192,9.640479e-01
B000755,R000307,9.022849e-01
B000755,T000250,8.972146e-01
B000755,W000809,9.380511e-01
B000755,W000821,9.752567e-01
B000911,B001303,9.800942e-01
B000911,C001070,9.469096e-01
B000911,C001090,8.886226e-01
B000911,C001101,8.729487e-01
B000911,E000296,9.413120e-01
B000911,G000555,8.770576e-01
B000911,H001042,9.768528e-01
B000911,N000190,9.013775e-01
B000911,R000592,8.596222e-01
B000911,S001177,9.097185e-01
B000944,B001230,9.276929e-01
B000944,B001251,9.663385e-01
B000944,C001038,9.644982e-01
B000944,C001067,9.660553e-01
B000944,C001068,8.651064e-01
B000944,C001069,9.662621e-01
B000944,C001080,9.644984e-01
B000944,C001090,8.522546e-01
B000944,C001106,9.644984e-01
B000944,D000216,9.644986e-01
B000944,D000399,9.661799e-01
B000944,D000482,9.661442e-01
B000944,D000613,9.663042e-01
B000944,E000215,8.897736e-01
B000944,E000288,9.644982e-01
B000944,E000290,8.788424e-01
B000944,E000297,9.662612e-01
B000944,G000555,8.585030e-01
B000944,H000324,9.644982e-01
B000944,H001038,8.887655e-01
B000944,H001052,9.644981e-01
B000944,H001078,9.584778e-01
B000944,I000057,8.517295e-01
B000944,K000009,8.623598e-01
B000944,K000385,9.662688e-01
B000944,K000389,9.660660e-01
B000944,K000392,9.650018e-01
B000944,L000263,9.663018e-01
B000944,L000560,9.662537e-01
B000944,M001151,9.663606e-01
B000944,M001158,9.644982e-01
B000944,M001160,9.644981e-01
B000944,M001181,9.050852e-01
B000944,M001185,9.123084e-01
B000944,M001201,9.659990e-01
B000944,N000147,9.644981e-01
B000944,N000179,9.644985e-01
B000944,P000096,9.644984e-01
B000944,P000593,9.644985e-01
B000944,P000596,8.793427e-01
B000944,P000597,9.644982e-01
B000944,P000607,9.644983e-01
B000944,P000610,9.334373e-01
B000944,S000248,9.081459e-01
B000944,S000480,9.644985e-01
B000944,S001145,9.644982e-01
B000944,S001156,9.661574e-01
B000944,S001157,9.660960e-01
B000944,S001162,9.673360e-01
B000944,S001170,9.644984e-01
B000944,S001185,9.660650e-01
B000944,S001193,9.644986e-01
B000944,T000266,9.662050e-01
B000944,V000081,9.165010e-01
B000944,W000797,9.644985e-01
B000944,Y000062,9.662948e-01
B001135,B001257,8.679684e-01
B001135,B001289,8.559459e-01
B001135,C001076,8.519846e-01
B001135,E000295,8.743202e-01
B001135,R000605,8.559368e-01
B001135,W000815,8.705530e-01
B001227,S001199,8.518419e-01
B001230,B001251,8.993364e-01
B001230,C001038,8.971279e-01
B001230,C001066,8.547804e-01
B001230,C001067,8.987955e-01
B001230,C001069,8.991605e-01
B001230,C001080,8.971283e-01
B001230,C001090,9.126250e-01
B001230,C001106,8.971282e-01
B001230,D000216,8.971288e-01
B001230,D000399,8.990020e-01
B001230,D000482,8.989395e-01
B001230,D000613,8.992526e-01
B001230,E000215,8.597718e-01
B001230,E000288,8.971276e-01
B001230,E000290,8.511344e-01
B001230,E000297,8.991585e-01
B001230,G000555,9.176344e-01
B001230,H000324,8.971277e-01
B001230,H001038,8.582266e-01
B001230,H001052,8.971276e-01
B001230,H001078,9.024686e-01
B001230,K000385,8.991744e-01
B001230,K000389,8.988123e-01
B001230,K000392,9.015519e-01
B001230,L000263,8.992474e-01
B001230,L000560,8.991432e-01
B001230,M001151,8.993959e-01
B001230,M001158,8.971276e-01
B001230,M001160,8.971275e-01
B001230,M001181,9.737275e-01
B001230,M001185,9.821132e-01
B001230,M001201,9.009355e-01
B001230,N000147,8.971274e-01
B001230,N000179,8.971284e-01
B001230,P000096,8.971283e-01
B001230,P000593,8.971287e-01
B001230,P000596,8.514993e-01
B001230,P000597,8.971277e-01
B001230,P000607,8.971279e-01
B001230,P000610,8.867894e-01
B001230,S000248,8.710402e-01
B001230,S000480,8.971284e-01
B001230,S001145,8.971278e-01
B001230,S001156,8.989622e-01
B001230,S001157,8.988597e-01
B001230,S001162,9.002999e-01
B001230,S001170,8.971282e-01
B001230,S001185,8.988106e-01
B001230,S001193,8.971287e-01
B001230,T000266,8.990482e-01
B001230,V000081,8.760673e-01
B001230,W000797,8.971287e-01
B001230,Y000062,8.992314e-01
B001236,K000360,8.649742e-01
B001242,C001111,9.706740e-01
B001242,D000619,9.047502e-01
B001242,G000569,9.333647e-01
B001242,H001051,8.886172e-01
B001242,H001056,9.633435e-01
B001242,M001163,9.056099e-01
B001242,M001193,9.871078e-01
B001242,N000127,8.951301e-01
B001242,P000034,9.027526e-01
B001243,B001300,8.535610e-01
B001243,B001302,8.619547e-01
B001243,C001064,9.167364e-01
B001243,C001083,9.031614e-01
B001243,C001103,8.608881e-01
B001243,D000607,8.582156e-01
B001243,D000616,8.650345e-01
B001243,D000622,8.508653e-01
B001243,F000463,8.785665e-01
B001243,G000580,9.697335e-01
B001243,G000582,8.640484e-01
B001243,H001057,9.043301e-01
B001243,J000291,8.817166e-01
B001243,S001184,9.408405e-01
B001243,T000463,9.361058e-01
B001245,L000570,9.326728e-01
B001248,B001298,9.710340e-01
B001248,B001300,9.363546e-01
B001248,B001302,9.286054e-01
B001248,C001083,8.850244e-01
B001248,C001092,8.952642e-01
B001248,D000616,9.245917e-01
B001248,D000622,9.419072e-01
B001248,E000291,9.170423e-01
B001248,F000454,9.471777e-01
B001248,G000576,9.145475e-01
B001248,G000582,8.960301e-01
B001248,R000576,9.673986e-01
B001248,R000603,9.988284e-01
B001248,S001184,8.517319e-01
B001248,S001190,9.742332e-01
B001248,S001199,9.317606e-01
B001248,W000798,9.593048e-01
B001251,C001038,9.908310e-01
B001251,C001067,9.975180e-01
B001251,C001068,8.704687e-01
B001251,C001069,9.991713e-01
B001251,C001080,9.908310e-01
B001251,C001106,9.908310e-01
B001251,D000216,9.908310e-01
B001251,D000399,9.984426e-01
B001251,D000482,9.981599e-01
B001251,D000613,9.996023e-01
B001251,E000215,8.961730e-01
B001251,E000288,9.908309e-01
B001251,E000290,8.848285e-01
B001251,E000297,9.991617e-01
B001251,H000324,9.908309e-01
B001251,H001038,8.952952e-01
B001251,H001052,9.908309e-01
B001251,H001078,9.718419e-01
B001251,I000057,8.571244e-01
B001251,K000009,8.676115e-01
B001251,K000385,9.992355e-01
B001251,K000389,9.975920e-01
B001251,K000392,9.866095e-01
B001251,L000263,9.995777e-01
B001251,L000560,9.990911e-01
B001251,M001151,9.997143e-01
B001251,M001158,9.908309e-01
B001251,M001160,9.908309e-01
B001251,M001181,8.781635e-01
B001251,M001185,8.849335e-01
B001251,M001201,9.911639e-01
B001251,N000147,9.908309e-01
B001251,N000179,9.908310e-01
B001251,P000096,9.908310e-01
B001251,P000593,9.908310e-01
B001251,P000596,8.853541e-01
B001251,P000597,9.908309e-01
B001251,P000607,9.908310e-01
B001251,P000610,9.439949e-01
B001251,S000248,9.160798e-01
B001251,S000480,9.908310e-01
B001251,S001145,9.908310e-01
B001251,S001156,9.982624e-01
B001251,S001157,9.978026e-01
B001251,S001162,9.984911e-01
B001251,S001170,9.908310e-01
B001251,S001185,9.975844e-01
B001251,S001193,9.908310e-01
B001251,T000266,9.986537e-01
B001251,V000081,9.252524e-01
B001251,W000797,9.908310e-01
B001251,Y000062,9.995029e-01
B001252,B001280,8.527874e-01
B001252,B001305,8.593813e-01
B001252,C001078,9.010471e-01
B001252,F000451,8.545014e-01
B001252,F000459,8.519884e-01
B001252,H001058,8.574377e-01
B001252,H001067,8.565057e-01
B001252,I000056,8.587762e-01
B001252,M001156,8.503021e-01
B001252,M001170,8.570204e-01
B001252,S001176,8.553956e-01
B001255,C001075,9.294724e-01
B001255,C001087,8.540266e-01
B001255,M001190,9.211989e-01
B001255,M001192,8.559526e-01
B001255,N000184,9.062700e-01
B001255,O000169,8.598348e-01
B001255,R000578,8.925212e-01
B001255,S000364,9.390698e-01
B001255,W000809,8.554162e-01
B001255,W000821,8.522683e-01
B001256,B001269,8.981411e-01
B001256,B001280,8.597835e-01
B001256,B001305,9.129153e-01
B001256,C001095,9.030807e-01
B001256,E000298,8.935691e-01
B001256,F000445,8.952457e-01
B001256,F000451,8.729854e-01
B001256,F000456,8.600565e-01
B001256,F000458,9.379652e-01
B001256,F000459,9.492681e-01
B001256,G000583,9.418495e-01
B001256,H001058,8.817822e-01
B001256,H001065,9.179110e-01
B001256,H001067,9.126854e-01
B001256,I000024,9.614236e-01
B001256,I000056,8.928244e-01
B001256,J000293,9.816587e-01
B001256,M001156,8.521031e-01
B001256,M001170,8.985718e-01
B001256,M001184,9.020754e-01
B001256,M001191,8.526457e-01
B001256,P000599,9.758439e-01
B001256,P000606,8.631491e-01
B001256,S000030,9.496232e-01
B001256,S001176,9.347911e-01
B001256,S001183,9.087241e-01
B001256,T000461,9.486925e-01
B001256,T000476,8.717582e-01
B001256,T000477,9.044010e-01
B001256,W000819,8.749815e-01
B001257,B001289,8.502911e-01
B001257,R000605,8.528769e-01
B001257,W000815,9.922588e-01
B001259,B001286,8.528256e-01
B001259,L000580,8.644113e-01
B001259,M001171,8.989025e-01
B001259,S000033,8.830735e-01
B001259,Y000066,9.153117e-01
B001260,D000197,8.543667e-01
B001260,D000619,9.244408e-01
B001260,G000410,9.973649e-01
B001260,G000569,8.963358e-01
B001260,H001045,8.561311e-01
B001260,L000111,9.582567e-01
B001260,L000576,9.210646e-01
B001260,L000585,8.525554e-01
B001260,M000404,9.830855e-01
B001260,M001198,9.090290e-01
B001260,N000127,9.137870e-01
B001260,R000585,9.053029e-01
B001260,S000770,9.759897e-01
B001260,S001179,9.116546e-01
B001262,B001273,9.348610e-01
B001262,B001274,9.348610e-01
B001262,B001279,9.374861e-01
B001262,B001280,8.554680e-01
B001262,B001282,9.348605e-01
B001262,B001289,9.271682e-01
B001262,B001297,9.379153e-01
B001262,B001301,9.373926e-01
B001262,C000286,9.348608e-01
B001262,C000560,9.348603e-01
B001262,C000754,9.368177e-01
B001262,C001062,9.367319e-01
B001262,C001076,8.589370e-01
B001262,C001077,9.348603e-01
B001262,D000614,8.845597e-01
B001262,D000615,9.348603e-01
B001262,D000621,9.348611e-01
B001262,D000626,9.378959e-01
B001262,D000628,9.372308e-01
B001262,E000295,8.563275e-01
B001262,F000448,9.348602e-01
B001262,F000461,9.366971e-01
B001262,G000548,9.015075e-01
B001262,G000552,9.348609e-01
B001262,G000560,9.373595e-01
B001262,G000572,8.589896e-01
B001262,G000573,8.501503e-01
B001262,G000578,8.555277e-01
B001262,H001036,9.373078e-01
B001262,H001050,9.374361e-01
B001262,H001060,9.369743e-01
B001262,H001072,9.369856e-01
B001262,H001074,9.381026e-01
B001262,J000174,9.348607e-01
B001262,J000255,9.348602e-01
B001262,J000295,9.369365e-01
B001262,K000220,9.375813e-01
B001262,K000388,9.376685e-01
B001262,L000569,8.956213e-01
B001262,L000575,9.046005e-01
B001262,L000583,9.374808e-01
B001262,M001139,9.366255e-01
B001262,M001144,9.348603e-01
